897020, Fight, 3460
898680, Fight, 3470
899446, Touch, 1465.9534, 202.99438
900311, Drop, 312
903328, Touch, 113.95386, 950.99854
906026, Drop, 313
907312, Touch, 973.95996, 952.9761
908079, Fight, 3480
908412, Drop, 314
909769, Touch, 1172.9388, 1008.9734
909867, Drop, 315
910620, Fight, 3490
911336, Touch, 1024.9072, 921.9946
911508, Drop, 316
911848, Drop, 317
913087, Touch, 1410.9412, 465.0183
913586, Fight, 3500
914864, Touch, 1460.94, 187.99805
915895, Fight, 3510
917654, Touch, 14.972534, 963.9844
920622, Fight, 3520
921791, Touch, 238.9508, 533.0127
924110, Drop, 318
925543, Touch, 624.917, 654.9939
925563, Fight, 3530
926189, Fight, 3540
927313, Touch, 945.91187, 262.02393
927650, Fight, 3550
928815, Touch, 1346.9183, 624.01245
929172, Fight, 3560
929887, Touch, 1078.9032, 178.01147
930405, Fight, 3570
931543, Touch, 224.92676, 648.0066
932082, Fight, 3580
933145, Drop, 319
933145, Drop, 320
933146, Fight, 3590
933634, Fight, 3600
934648, Touch, 1586.8854, 30.025635
936493, Fight, 3610
937807, Touch, 1774.8889, 599.98535
939293, Fight, 3620
939543, Drop, 321
941277, Touch, 1979.8975, 157.0166
942077, Drop, 322
942235, Fight, 3630
943248, Fight, 3640
943771, Fight, 3650
944079, Drop, 323
945233, Touch, 1440.954, 40.012207
946552, Fight, 3660
947605, Touch, 57.993164, 783.0066
951533, Touch, 80.96008, 508.9856
951807, Fight, 3670
952474, Drop, 324
953160, Fight, 3680
953465, Drop, 325
953703, Drop, 326
954065, Fight, 3690
955541, Touch, 605.94727, 489.01245
955719, Fight, 3700
956065, Fight, 3710
957447, Touch, 1082.9004, 375.9961
957544, Drop, 327
958692, Touch, 1457.8912, 859.9988
959994, Drop, 328
961406, Touch, 866.9165, 799.98047
961991, Fight, 3720
963428, Touch, 2039.9231, 87.01172
